marca,precoComDesconto,precoSemDesconto,Condicao,tamanho_mapeado,Cores_Agrupadas
59,22.48,89.9,0,1,19
1212,29.97,99.9,0,5,3
2569,28.25,199.0,4,5,18
5319,5000.0,17500.0,0,4,5
4085,10000.0,39000.0,2,6,14
5861,25.7,69.9,4,5,19
6428,89.0,359.0,4,1,4
4802,17.47,49.9,4,6,15
5319,23.97,79.9,0,6,18
1001,29.9,48.9,4,4,0
3852,2400.0,9900.0,0,4,22
457,7000.0,35000.0,4,5,15
1144,21.5,79.9,4,5,4
2898,15000.0,32000.0,2,5,9
3697,29.98,119.9,0,4,14
1017,40000.0,1.4,4,4,18
2529,15100.0,36000.0,4,5,15
5129,32000.0,99000.0,0,4,18
6514,3500.0,9000.0,0,7,16
2384,16.85,48.14,0,5,14
6147,11.21,69.9,0,5,18
5378,24.47,69.9,0,1,10
3817,25000.0,79000.0,4,4,18
5519,29.7,99.9,4,5,14
1998,15510.0,51700.0,0,5,14
617,11000.0,41000.0,4,6,3
1173,20.0,79.99,0,4,3
2649,19.9,49.9,0,1,18
5982,400.0,1600.0,0,6,10
3657,25.77,85.9,1,4,14
5089,48.95,659.9,4,5,21
5977,13000.0,40000.0,4,5,17
4102,91.6,229.0,0,1,19
242,62.5,250.0,3,5,14
2127,10000.0,32000.0,4,5,21
5319,45.0,289.0,0,5,3
5058,66.47,189.9,0,4,12
2054,75.6,189.0,0,4,5
4085,12000.0,37000.0,2,5,15
5319,6500.0,15509.377945804938,0,4,1
1908,12000.0,42000.0,0,1,1
6514,20.67,68.9,0,7,6
1044,12.5,49.99,1,6,1
5319,12.47,69.0,0,6,21
2945,33.0,79.99,4,6,6
2680,5000.0,15509.377945804938,4,5,1
812,37.48,129.9,4,1,1
3324,9000.0,32000.0,4,6,12
394,16.25,59.9,0,5,6
5760,10.0,50.0,0,4,14
3375,9.03,39.9,0,4,1
4812,55.9,199.0,4,6,18
692,8000.0,24000.0,4,4,21
2280,15000.0,49000.0,4,6,9
6246,13000.0,51000.0,4,4,18
4707,19000.0,57000.0,0,4,1
322,18.9,45.9,0,5,3
2883,14000.0,65000.0,0,4,21
5350,8900.0,36000.0,4,5,1
2280,7.0,69.99,0,6,18
4812,8000.0,26000.0,4,6,12
746,13.0,49.9,0,6,18
4026,14.98,59.9,0,4,1
6428,23.97,79.9,4,6,1
5086,26.0,207.99,4,6,2
5378,14000.0,35000.0,4,5,2
1462,10500.0,35000.0,4,5,18
463,51.0,169.99,4,5,5
5278,14.98,59.9,0,5,12
1375,20100.0,15509.377945804938,0,5,3
3067,25.37,79.9,0,5,19
1068,12000.0,39000.0,4,1,19
1870,12000.0,48000.0,0,5,21
5126,49.9,169.99,0,4,5
1594,59.5,205.0,4,4,18
5074,8000.0,33000.0,0,5,14
6471,22.5,75.0,0,5,3
2127,29.09,99.9,4,5,21
5319,17.48,69.9,0,5,22
3579,12.48,49.9,0,5,14
4613,14900.0,48400.0,0,5,1
4954,9800.0,15509.377945804938,0,4,1
3593,10000.0,39000.0,4,5,12
742,16000.0,49000.0,0,5,3
2290,5000.0,21000.0,4,6,12
5385,16800.0,53000.0,0,5,5
6471,6000.0,18000.0,1,5,14
6043,89000.0,2.97,0,5,12
2127,14000.0,39000.0,2,5,0
540,20.27,59.9,4,6,9
4919,12.0,39.99,0,4,1
6428,15.9,59.9,0,1,1
5324,23.0,59.99,1,5,16
5834,19.9,59.99,0,5,1
395,11000.0,34000.0,0,5,12
2529,6300.0,15509.377945804938,4,5,5
4269,30.0,100.0,0,5,1
5878,6300.0,23900.0,0,1,18
5319,10.0,39.9,0,4,3
322,8000.0,24000.0,4,5,16
442,2500.0,15000.0,2,6,18
1404,14400.0,36000.0,0,5,14
935,30.0,99.99,0,5,18
5319,132.0,1299.99,0,4,18
4251,22000.0,80000.0,0,5,22
4252,69.0,105.0,2,5,15
3242,74.5,298.0,4,6,17
1050,8000.0,23900.0,2,5,19
5011,19.98,79.9,2,4,1
3878,59.7,199.0,4,4,18
3657,11200.0,60000.0,0,5,1
6240,2.0,7.9,1,5,10
5319,3000.0,12990.0,0,5,18
5405,29.4,98.0,0,1,1
2977,38.7,129.0,4,4,16
6163,25.97,69.9,0,5,12
3229,29.7,99.0,4,4,21
1899,8000.0,28000.0,0,1,14
1417,10.0,39.9,4,5,3
5011,21.03,99.0,2,4,21
4355,26.97,89.9,0,1,18
1339,35.0,319.0,0,5,18
4085,12000.0,42000.0,4,5,3
2384,7000.0,20000.0,4,5,19
322,11000.0,38500.0,4,5,1
2945,50.0,320.0,0,5,1
4069,4000.0,11000.0,4,5,18
2018,10000.0,29000.0,4,5,9
5319,59.7,199.0,0,6,18
625,16350.0,54500.0,4,5,18
3793,11500.0,37000.0,0,4,19
5319,7000.0,15000.0,0,5,14
5841,12000.0,36000.0,4,6,3
812,7500.0,29000.0,4,4,14
2569,6000.0,23000.0,4,5,5
1340,15.8,79.0,0,5,14
5029,5000.0,17500.0,0,4,5
3324,20.97,69.9,4,5,21
519,30.0,119.99,0,6,1
0,47.48,189.9,4,3,3
5324,86.7,289.0,0,4,10
1547,9000.0,31500.0,0,5,1
2569,12.0,59.99,0,5,6
2735,17500.0,62000.0,2,5,5
617,38.97,129.9,4,6,3
5027,20.7,69.0,0,5,18
2127,6000.0,32000.0,0,1,14
5319,37.25,149.0,0,4,12
5898,9000.0,31500.0,4,1,21
1328,32.48,129.9,4,4,3
6379,8.31,49.9,0,1,12
3928,12000.0,42000.0,4,6,5
443,24.75,99.0,4,4,18
395,5000.0,16000.0,0,5,1
4461,3000.0,10500.0,0,6,12
3750,9000.0,31000.0,4,5,21
239,32.48,129.9,0,5,18
3949,35.7,119.0,0,1,1
1178,1800.0,3000.0,0,6,18
1065,4900.0,16300.0,4,6,3
5231,22.5,89.99,4,5,5
4234,11000.0,33000.0,0,1,3
322,20.0,59.9,4,5,3
6428,162.5,650.0,0,4,14
5782,6000.0,22000.0,4,5,18
5811,100.0,200.0,0,6,14
5324,7000.0,24500.0,0,4,14
1276,20.0,69.0,0,5,14
2280,15000.0,49000.0,4,5,19
565,10500.0,39000.0,0,4,14
5203,14000.0,39000.0,4,1,15
617,87.0,289.99,4,6,1
2280,12.75,59.99,4,5,22
2849,72000.0,2.52,4,5,1
3569,10.0,15.9,0,5,18
5319,13.0,29.0,0,6,1
6428,40.0,300.0,4,4,18
237,13000.0,51000.0,2,5,18
4366,8500.0,38000.0,0,4,1
3883,47.7,159.0,0,6,19
4902,12.5,50.0,0,5,18
1001,9000.0,29000.0,2,4,20
507,15.72,166.99,0,5,12
322,32.85,219.0,4,5,2
962,15.0,49.99,4,4,6
6428,8000.0,26000.0,4,4,5
3712,10000.0,32900.0,2,5,0
5378,23000.0,89000.0,4,5,5
5898,8000.0,15509.377945804938,0,5,18
322,9000.0,31500.0,4,5,6
2724,11.67,159.9,0,5,12
6381,8000.0,21000.0,0,5,18
5385,13000.0,39000.0,0,5,20
6514,24.98,99.9,0,7,6
4038,8000.0,22000.0,0,5,19
5283,7.5,69.9,4,5,18
1001,17000.0,72000.0,4,4,20
5578,14.9,49.9,0,5,1
5267,21000.0,67000.0,0,5,19
1034,9000.0,27000.0,0,1,19
881,24.9,79.99,4,5,1
4072,5000.0,17500.0,0,4,12
2751,10200.0,36000.0,0,6,12
4085,29.99,59.9,2,5,3
2280,20.9,69.9,4,5,18
5319,33.9,99.9,0,5,21
5104,6000.0,21000.0,0,5,1
254,14.7,49.0,4,5,9
4364,68.97,229.9,0,5,14
1850,2250.0,15509.377945804938,2,5,18
979,9000.0,31000.0,4,1,1
812,20.47,219.0,4,4,18
1346,59.0,189.0,0,1,18
6514,14000.0,49000.0,1,7,6
2127,7000.0,15509.377945804938,4,5,21
4085,10000.0,35000.0,2,6,16
3535,34.98,119.9,0,5,14
5861,5000.0,13900.0,4,6,1
935,18000.0,52500.0,1,6,18
3209,6000.0,17000.0,4,5,10
4085,22.5,89.99,0,5,14
6333,19.0,60.0,0,5,18
2965,72.22,299.9,4,5,1
2339,64.39,899.9,4,5,9
1832,51.0,200.0,0,6,19
2680,12500.0,25000.0,0,4,14
1803,9500.0,28500.0,0,4,19
5089,87.0,348.0,0,5,10
5814,90.0,340.0,4,5,18
2529,18.98,69.9,0,5,18
5319,13200.0,39600.0,0,1,1
4085,10.15,89.9,4,4,15
812,8000.0,29000.0,4,6,21
248,75.09,175.22,2,4,16
5142,50000.0,1.299,4,6,18
2127,12000.0,49000.0,0,4,22
3324,10000.0,34000.0,2,5,18
3819,41.65,166.61,4,5,1
979,14.9,49.9,4,1,18
4147,1.2,3.39,0,5,12
446,29.0,59.99,0,4,12
1199,13.44,149.0,4,6,12
3372,9000.0,29000.0,0,4,1
1283,14400.0,49000.0,4,6,14
2957,49.99,129.9,4,5,22
2751,27.85,76.16,0,4,18
5385,12000.0,69000.0,4,5,9
2554,26.9,89.9,0,5,5
6514,9000.0,29000.0,1,7,6
589,8500.0,30000.0,0,4,18
1423,49.75,198.99,0,4,16
6514,4000.0,10000.0,0,7,6
2290,59000.0,2.1,4,5,18
2384,10000.0,35000.0,0,6,5
1068,9000.0,30000.0,4,1,5
5861,24.9,49.99,0,4,14
5459,6000.0,18000.0,0,5,6
2280,9.9,32.9,4,5,14
4704,9500.0,28500.0,0,5,1
4168,9000.0,39000.0,4,5,3
2127,4000.0,15000.0,4,4,14
5826,125.7,419.0,0,3,14
5371,8000.0,26000.0,2,4,18
1414,15.0,40.0,0,5,16
5324,7000.0,21000.0,0,6,22
4461,40.0,159.99,0,4,1
3141,14.9,49.99,0,5,20
5878,50.0,129.0,4,5,5
6473,9000.0,32000.0,0,5,1
2945,12000.0,36000.0,4,5,21
2127,8000.0,25000.0,1,5,14
5283,22.9,75.9,4,5,7
4630,17.5,49.99,1,5,3
451,4000.0,16000.0,0,4,5
395,17.0,89.9,0,5,22
5083,8000.0,29000.0,0,4,18
2737,8.62,29.0,0,5,12
4224,4500.0,16500.0,0,5,12
2222,16000.0,54900.0,0,6,14
2569,16.91,69.99,4,5,1
4545,2500.0,10500.0,0,5,1
5254,27.0,89.99,1,3,18
1050,71.5,229.9,4,4,1
6428,8.72,75.9,4,5,2
979,23.97,79.9,4,6,18
6428,7500.0,36000.0,4,6,14
3312,35.0,119.99,4,5,3
5319,27.49,149.9,0,4,1
6188,7000.0,21000.0,0,4,18
3324,26.97,89.9,0,5,5
2280,22000.0,66000.0,4,6,1
2166,6000.0,25000.0,4,6,1
2847,25000.0,99000.0,2,5,5
6435,42.48,169.9,0,3,3
3593,10000.0,30700.0,4,5,5
5882,16.0,39.99,4,5,4
5027,5600.0,21000.0,0,5,18
617,46.76,187.03,4,6,14
2316,14.9,49.99,4,5,15
2203,5000.0,12000.0,0,5,14
5984,125.0,500.0,0,6,18
5319,10.3,59.99,0,4,12
2668,8.05,69.99,0,5,14
1328,11000.0,32000.0,4,5,5
3369,7000.0,18000.0,0,5,1
2064,53.97,179.9,4,5,1
2127,7000.0,29000.0,0,5,14
4954,28.73,114.9,4,1,11
6514,50.7,169.0,1,7,6
5203,22.48,89.9,4,5,12
1572,53.6,268.0,2,5,12
3859,13000.0,39900.0,4,4,22
1798,24000.0,79000.0,4,4,4
5319,18.9,45.9,0,5,1
3587,20.65,161.99,0,5,18
3971,1500.0,15509.377945804938,4,6,18
5324,10800.0,37800.0,0,4,1
4923,20.0,79.9,0,3,18
5728,19.0,120.0,0,6,3
1257,2800.0,7000.0,0,5,14
2658,12.5,49.99,0,4,5
43,34.9,99.9,4,6,20
5319,12000.0,36000.0,0,4,14
5445,21800.0,72600.0,0,4,1
395,7000.0,29000.0,0,5,18
979,25415.0,84000.0,4,5,14
1049,9000.0,31500.0,4,5,15
4085,82.0,219.0,2,5,1
5011,52.0,130.0,2,5,15
3587,25000.0,89000.0,0,4,18
2648,21000.0,73500.0,0,5,3
6428,4000.0,12000.0,4,4,16
4227,13300.0,62000.0,0,5,18
3794,17.25,69.0,0,1,14
4340,17.97,59.9,0,4,22
2529,19.9,69.99,0,5,14
322,41.65,119.0,4,4,7
2565,44.99,149.99,0,6,12
2957,9000.0,31500.0,0,5,18
4777,22.0,87.99,0,1,1
1091,8000.0,31000.0,0,5,18
1923,24.98,99.9,0,4,14
6428,35.0,89.9,4,4,14
3430,19.7,49.9,0,5,6
3265,23.6,59.9,0,5,14
5519,56000.0,3.2,4,6,7
302,36.0,89.99,4,5,1
2802,16000.0,49000.0,4,5,9
59,72.48,289.9,4,4,9
6159,59.9,179.99,0,6,18
2701,14.98,59.9,0,4,18
1741,47.22,157.4,4,5,18
5324,17.9,49.9,0,6,19
6321,99.98,399.9,0,6,14
5319,3600.0,8000.0,0,4,14
395,2.21,49.99,3,5,2
4085,7.5,119.99,2,5,9
13,8000.0,25000.0,4,3,0
353,117.0,419.0,0,4,14
3852,8000.0,29000.0,0,5,14
5319,9000.0,29000.0,0,1,14
3004,17.9,45.0,4,5,18
5998,15000.0,45000.0,0,4,18
3672,10000.0,39000.0,0,4,3
5319,24.98,99.9,0,4,14
3416,8000.0,23000.0,4,5,18
4085,69.9,239.99,4,5,1
5687,2500.0,10500.0,4,5,9
2290,54.98,199.9,4,6,18
97,12.04,129.9,4,5,1
6466,22.0,149.9,0,5,14
5937,34.33,99.9,0,4,14
3402,22.42,79.99,4,6,18
1203,27.48,89.9,4,5,0
935,9000.0,28000.0,0,5,22
4002,9000.0,19900.0,0,5,18
2554,20000.0,71000.0,4,4,12
463,39.0,129.0,0,5,14
5578,192.48,769.9,0,5,1
2945,17.0,42.99,4,5,5
5532,47.48,199.9,0,1,12
1931,8000.0,28000.0,0,5,1
6033,4000.0,12000.0,4,4,15
5283,5000.0,10000.0,4,5,19
1998,10000.0,39000.0,0,5,1
2466,48.9,249.9,4,6,5
5319,10000.0,31000.0,0,4,14
59,21.0,139.99,4,4,1
5029,10000.0,32000.0,0,3,5
4355,9000.0,35000.0,0,6,5
1205,87.48,329.9,0,4,14
3059,7000.0,21000.0,4,5,15
3768,26.97,89.9,4,3,3
78,7.53,49.99,0,5,14
677,14.9,59.99,0,4,18
4981,49000.0,1.32,4,6,1
6428,9.28,98.0,0,4,14
195,6000.0,17500.0,0,5,1
3287,14000.0,54000.0,4,5,12
4085,14500.0,89000.0,4,5,19
6428,32.8,49.0,4,4,1
1942,35550.0,1.185,0,1,14
322,22.48,69.9,4,6,5
6428,99.99,550.0,4,1,18
983,20.0,79.99,0,3,14
2127,11000.0,69000.0,4,5,3
1546,74.7,249.0,0,5,1
692,10.0,35.0,4,5,16
5362,10.0,39.99,0,1,18
979,7000.0,24500.0,4,5,20
2300,10000.0,31500.0,0,5,16
2569,49.0,139.99,4,5,18
1829,29.89,69.9,4,5,3
3183,35.0,139.99,1,1,6
1711,33.9,109.9,0,6,21
15,37.8,126.0,0,5,18
3430,1800.0,3500.0,1,4,6
5245,35.0,139.99,4,5,18
1017,44.97,149.9,4,4,16
1065,17.48,49.9,0,6,14
375,39.9,149.99,0,4,14
5142,14000.0,42000.0,4,6,15
2280,34.99,79.99,4,4,3
2957,35.6,89.0,4,5,19
4085,15000.0,49000.0,4,5,16
395,8000.0,28000.0,3,5,12
322,33000.0,1.2,4,5,18
4115,2400.0,4000.0,0,4,22
2280,26.9,89.0,0,5,22
3483,39.9,139.99,2,5,18
4085,11200.0,49000.0,4,4,1
1950,12000.0,42000.0,0,5,14
5011,29.97,99.9,2,5,22
935,13200.0,39600.0,0,1,21
3587,65000.0,1.98,0,4,3
2280,25500.0,69000.0,4,4,3
4643,15.0,75.0,4,5,19
812,14.7,49.0,4,5,6
5878,286.95,1913.04,0,5,21
5518,20.97,69.9,0,5,12
6428,66.27,220.9,4,5,1
540,15.0,49.99,0,6,14
5882,10000.0,33000.0,4,6,1
2196,7000.0,24500.0,2,5,9
4085,12500.0,40000.0,4,5,1
4571,329.97,1099.9,0,4,14
2127,3000.0,15509.377945804938,2,4,21
5378,49.98,199.9,4,6,1
2290,12500.0,40000.0,4,5,9
5319,4000.0,18000.0,0,5,19
6428,14.98,59.9,4,4,19
1462,88.79,399.0,4,5,1
3209,10000.0,30000.0,0,1,22
2079,57.48,209.9,4,5,6
3664,20.97,69.9,0,5,14
5198,50.9,169.9,4,6,22
5319,6000.0,19000.0,0,4,18
2717,17.7,59.9,0,3,14
4812,22800.0,57000.0,4,6,12
3593,38.7,129.0,0,5,5
3928,5.46,109.99,4,6,18
3014,9000.0,43000.0,0,4,19
6248,5000.0,17900.0,0,5,0
322,30.0,120.0,4,5,21
653,25.2,125.99,0,5,18
3244,6000.0,25500.0,0,4,14
5319,8000.0,28000.0,0,5,3
2127,4000.0,23000.0,4,5,21
540,7000.0,31000.0,4,1,5
6428,50000.0,2.03,0,4,18
4578,15000.0,52500.0,0,4,0
5562,92.25,349.0,4,6,10
4802,9.59,59.9,4,5,2
5119,26.97,89.9,0,6,18
3920,34.5,339.0,0,4,1
1668,14000.0,41000.0,4,5,9
5324,18.0,40.0,0,4,14
5378,15.5,79.99,4,5,2
4355,18.75,99.99,0,5,14
2859,2000.0,12000.0,0,3,14
4836,11000.0,38000.0,0,5,1
4252,25.0,79.99,4,5,18
5319,11900.0,52000.0,0,4,1
395,23.0,69.9,4,5,2
3324,28000.0,78000.0,4,5,3
6154,25.98,89.9,4,5,7
814,13.73,99.9,4,5,16
2945,70000.0,2.9,4,5,10
97,18.97,79.9,0,5,18
1328,35.97,119.9,4,5,15
2569,7000.0,21000.0,0,4,14
1065,6000.0,13000.0,0,6,1
3324,16800.0,42000.0,4,5,1
1896,6000.0,21000.0,0,5,19
935,78.0,259.99,0,1,18
3324,34.9,99.9,4,5,1
3369,40.0,120.0,0,4,1
3324,8000.0,20000.0,4,5,2
5319,14400.0,50400.0,0,6,12
586,20000.0,15509.377945804938,0,5,12
1016,6000.0,18990.0,0,1,3
2230,29.75,119.0,0,1,18
6514,14000.0,43000.0,1,5,16
97,13.43,59.7,4,5,10
5782,47.97,159.9,4,5,1
935,1.2,2.04,0,5,14
3074,49.9,109.9,4,6,22
322,8000.0,28800.0,4,5,21
2018,19.98,79.9,0,4,14
4490,17.48,69.9,0,5,3
3817,12.0,59.99,4,5,1
3369,11.79,79.9,4,1,9
322,18.42,49.9,4,5,21
617,11000.0,38000.0,4,6,19
4085,5000.0,15509.377945804938,4,5,18
2984,20.7,69.0,4,5,3
6428,104.9,349.99,4,5,18
1423,30.0,59.9,0,4,16
550,3600.0,16000.0,0,4,3
2344,37.48,129.9,0,4,5
5216,87.5,349.99,0,6,12
1428,5000.0,11000.0,0,1,14
5378,12000.0,39000.0,4,5,12
3971,23.99,44.9,4,6,12
5782,8000.0,28000.0,1,5,0
1772,12.48,49.9,0,5,1
2569,10000.0,29000.0,0,4,12
6115,8900.0,19999.0,0,4,14
2815,21000.0,15509.377945804938,2,5,5
322,380.0,1010.0,4,5,5
4543,9800.0,32000.0,0,4,1
2569,47.5,189.99,4,5,2
43,4000.0,14000.0,4,5,16
3532,9000.0,31500.0,4,6,12
4102,43000.0,1.505,4,5,9
5319,69000.0,1.4,0,4,14
6395,6000.0,18000.0,0,4,12
3817,5600.0,15509.377945804938,4,1,9
5240,3400.0,9000.0,0,4,12
2132,4000.0,15000.0,0,4,18
2784,19.98,79.9,1,5,1
5319,4000.0,8000.0,0,1,14
6012,14.99,199.9,4,4,5
5861,12.95,100.0,0,5,1
5319,35.0,70.0,0,6,12
5139,58.46,129.9,0,4,12
4830,12.38,119.0,0,4,14
6514,12000.0,42000.0,0,7,6
3324,19.98,79.9,2,4,15
53,8000.0,31000.0,0,5,1
5779,30.21,289.0,3,5,0
5283,5000.0,12900.0,4,5,18
322,42.48,149.9,4,4,16
5886,2.168,4.8,4,5,18
5861,10200.0,37000.0,4,1,20
2807,7000.0,24500.0,0,5,19
6428,2.6,7.8,4,5,1
3430,15500.0,89000.0,1,5,6
2280,22050.0,89000.0,4,5,1
3344,35.6,99.9,0,4,12
3324,7000.0,23000.0,4,5,5
3638,9000.0,31500.0,0,1,14
2839,5000.0,17500.0,2,5,1
1462,12.26,109.0,4,5,16
3397,16800.0,56000.0,0,6,19
2849,30.0,99.99,4,6,11
5319,7.5,39.99,0,5,5
133,21.86,89.9,4,5,18
4567,23.73,74.9,0,6,22
6428,3000.0,15509.377945804938,0,5,12
1728,20.0,79.99,4,4,14
1462,12900.0,45000.0,4,5,1
5319,3.39,109.99,0,5,1
1950,6000.0,18000.0,0,5,20
5378,9600.0,29000.0,4,5,1
6481,25200.0,72900.0,4,6,19
6226,12000.0,59000.0,4,5,21
770,7700.0,24000.0,0,5,14
4521,9000.0,28000.0,4,6,10
3235,15.02,89.9,0,4,1
5112,9600.0,24000.0,0,4,18
1065,10000.0,32000.0,0,6,14
2127,4000.0,14000.0,4,5,10
6428,9000.0,26000.0,0,5,14
2680,34.9,129.0,0,4,18
322,12.48,49.9,2,5,19
2341,46.0,229.99,0,6,14
6428,4800.0,10000.0,0,5,3
6390,27.0,89.99,0,6,18
2384,26.97,89.9,0,6,14
1931,14400.0,35000.0,4,5,1
97,15000.0,52500.0,0,1,22
6428,9000.0,29000.0,0,4,18
795,20.97,69.9,0,5,1
5878,10000.0,32000.0,4,5,18
322,7000.0,29000.0,4,4,14
1305,34.75,99.0,4,6,18
322,4000.0,7900.0,4,6,21
3804,26.21,69.9,1,4,18
3447,14000.0,39000.0,4,5,18
4908,14.92,59.99,0,1,20
2104,6000.0,16000.0,4,5,18
3776,5000.0,9000.0,0,5,12
2839,2.65,39.9,2,5,12
3851,11.0,40.0,4,5,18
5963,34.98,139.9,4,5,1
3833,12.73,59.9,4,5,3
5319,15.9,29.9,0,4,3
617,12000.0,39000.0,4,6,18
3682,35.9,79.9,0,1,18
4195,51.0,179.9,0,1,14
4875,24.98,99.9,0,5,22
97,19.99,49.9,4,6,19
4138,20000.0,79000.0,0,6,0
3324,17.9,59.9,4,5,3
5782,21600.0,62000.0,0,5,12
1219,50.0,199.0,4,4,22
5319,2400.0,5000.0,0,6,1
2326,11.23,79.9,0,4,16
419,21.56,110.0,0,5,18
6159,5000.0,15509.377945804938,4,6,3
2290,3.0,11.0,4,5,9
5861,39.9,89.99,4,1,6
242,42.25,169.0,4,5,18
4190,16000.0,37500.0,0,4,18
2751,7200.0,21000.0,0,5,14
4606,12.93,69.0,1,1,0
1588,12500.0,15509.377945804938,0,6,3
2621,30000.0,1.05,0,6,14
4085,27.0,89.99,4,5,18
322,8500.0,19000.0,4,4,15
36,8000.0,29000.0,0,5,1
6451,15.7,69.0,3,5,22
4944,3000.0,7000.0,4,1,21
2280,10000.0,34000.0,4,5,14
1410,49.98,199.9,4,4,3
5319,9000.0,23900.0,0,6,14
3930,224.68,878.71,0,4,3
3076,12.4,89.99,0,5,18
2569,12500.0,45000.0,4,1,18
1106,29.7,99.9,0,5,18
1394,9.54,119.9,2,5,7
3074,6000.0,21000.0,4,5,5
2127,7.06,300.0,4,5,18
3817,11000.0,38000.0,0,4,14
1339,29910.0,99700.0,0,5,18
5519,45.0,99.99,4,5,16
6428,25.9,100.0,4,4,2
979,22.48,69.9,0,4,14
2018,11.23,59.99,4,4,1
3819,12.5,50.0,4,5,2
4355,3.61,49.99,4,6,18
5319,9.24,139.0,0,4,21
3324,7000.0,29000.0,4,4,9
4498,13000.0,61500.0,0,4,14
457,10000.0,39000.0,4,5,9
4006,12000.0,39000.0,0,4,1
1998,12000.0,42000.0,0,5,19
1172,12.0,40.0,4,5,16
3796,24000.0,89000.0,1,4,12
6395,17900.0,54000.0,0,5,14
2280,10800.0,32000.0,4,5,18
405,25000.0,80000.0,0,5,12
812,24.75,99.0,4,4,3
5982,76.5,408.0,4,6,3
2087,9000.0,34998.0,0,5,14
2546,7000.0,28000.0,0,5,10
5782,41.7,89.0,4,6,18
1950,17000.0,63000.0,0,1,6
5319,44.6,99.0,0,4,14
1572,8000.0,32000.0,4,5,1
1798,21.42,219.0,2,5,7
891,14.01,69.9,4,1,15
4089,10000.0,32000.0,0,5,12
5882,182.5,729.99,2,5,3
6154,19.98,79.9,4,5,16
5878,5000.0,13000.0,0,5,20
1790,15.2,39.99,4,5,21
2127,17.0,29.99,4,4,14
5971,92.5,370.0,4,6,13
5319,39.9,129.99,0,5,19
2104,10.0,19.9,4,5,18
5385,9000.0,28000.0,4,5,18
59,18000.0,69000.0,2,5,9
1068,69.61,420.9,4,1,3
2569,17850.0,69000.0,0,4,1
5319,15.9,49.9,0,4,14
322,35.6,89.0,4,5,16
5182,9000.0,27000.0,0,4,18
5319,11000.0,34000.0,0,4,3
3324,9000.0,31000.0,4,4,3
4138,15000.0,43000.0,0,6,14
812,19.98,79.9,4,6,4
4954,14000.0,46000.0,0,5,3
4102,9000.0,34000.0,4,4,18
3614,279.88,1099.51,0,4,21
3925,23.7,79.0,4,5,19
5283,3500.0,9900.0,4,5,18
3462,17.97,49.9,1,5,18
3324,12.0,79.99,4,5,21
6250,15.0,17.9,0,6,6
2483,16800.0,56000.0,4,5,21
1462,10000.0,32000.0,4,5,5
2802,30.0,399.99,4,5,2
5565,47.0,119.0,4,5,12
327,24.98,79.9,4,5,18
979,23.7,79.0,4,6,18
3719,55000.0,1.65,0,5,14
2280,4.42,29.0,4,5,1
747,22.25,109.0,0,5,5
3021,7000.0,24500.0,0,5,1
4419,8000.0,25000.0,4,6,22
1068,10000.0,35000.0,4,6,16
4612,18000.0,49000.0,4,1,18
5074,7500.0,24500.0,0,5,18
1729,47.7,159.0,0,5,1
2529,20.9,69.9,4,6,15
1229,20.96,52.39,4,4,14
5861,30.0,119.99,4,5,6
1803,14.9,49.9,4,6,18
5447,27.0,89.99,1,4,18
139,124.75,499.0,0,5,3
1339,45.9,200.0,0,5,14
5728,11.6,29.99,0,6,19
979,14000.0,59000.0,4,5,5
1305,29.99,49.99,4,5,18
4654,5320.0,15509.377945804938,4,5,13
2569,19.9,35.9,4,5,21
13,15000.0,47000.0,4,4,3
4574,10000.0,48000.0,0,1,12
6428,20.7,69.9,4,6,18
1216,14500.0,72000.0,0,5,1
2018,3000.0,16500.0,2,1,5
97,47.0,119.99,0,5,18
2648,9000.0,32000.0,0,5,21
1931,19.98,59.9,0,5,12
3411,47.7,159.0,0,1,14
5319,5000.0,12000.0,0,4,20
1668,35.9,89.0,0,4,18
3569,26.97,89.9,1,5,14
1803,11.97,39.9,4,6,1
1047,11000.0,38500.0,4,4,6
1032,80.0,259.9,0,5,0
3416,6000.0,15000.0,2,6,6
1216,52.9,199.99,4,6,1
2957,20.79,69.9,3,5,2
5319,42000.0,15509.377945804938,0,6,18
6086,9000.0,27000.0,0,1,14
4711,1500.0,6000.0,0,1,5
395,22.48,89.9,4,5,18
4252,7500.0,32000.0,2,5,21
3430,31.14,429.9,0,4,3
3614,52.2,174.0,0,5,5
2569,10200.0,49000.0,4,4,18
2800,19800.0,49000.0,4,5,12
4610,27.96,69.9,0,3,12
4085,7650.0,20000.0,2,4,1
1065,60.0,450.0,0,6,19
2280,8.43,59.99,4,5,18
1299,30.0,54.99,2,5,18
4085,5950.0,28000.0,2,5,9
2634,19000.0,73000.0,0,5,18
4041,5000.0,17900.0,0,1,18
5556,24.98,99.9,0,3,18
322,16000.0,56000.0,4,5,19
5378,31.8,159.0,2,4,18
6171,23000.0,75000.0,0,5,18
5741,12000.0,42000.0,0,5,12
3858,16000.0,65000.0,0,4,18
137,9000.0,27000.0,4,6,16
6012,5000.0,14000.0,4,5,18
1552,50.0,127.41,4,5,21
3971,29.75,99.0,4,6,19
617,14000.0,46000.0,4,5,5
3229,35000.0,1.29,4,5,7
43,76.34,285.34,4,5,12
5519,9000.0,15509.377945804938,4,5,3
5687,15.9,53.0,4,5,2
5074,1500.0,15509.377945804938,0,5,18
6428,12000.0,34000.0,4,4,1
2569,2500.0,15509.377945804938,4,5,18
